id,question,answer,label,source,model
8129,膝盖小腿酸痛 不知道为什么经常左脚膝盖会酸痛，有时小腿也会跟着酸。无缘无故的，过一会它又不痛了,"可能是运动过量、姿势不正确、肌肉劳损、关节磨损或缺乏运动引起的。

建议避免长时间久坐或站立，适当伸展腿部。

每天进行适量的腿部拉伸运动，如瑜伽或简单拉伸。

若疼痛频繁且持续较长，建议及时到医院骨科或康复科检查，明确原因并接受治疗。",1,medicine,GPT4.5
8749,“精战的十年”..求：如何战胜手淫？,"首先要明确，手淫本身并非疾病，而是一种常见的生理现象，适度无害，过于频繁才会影响身心健康。

如果想要减少或戒除，可以尝试：

多参加户外活动，转移注意力，避免独处时频繁产生念头。

培养积极健康的兴趣爱好，如运动、阅读、音乐等。

规律作息，避免熬夜或过度劳累，减少情绪波动。

如果感到焦虑或自责，建议咨询心理医生或心理咨询师，以获得心理上的支持。",1,psychology,GPT4.5
632,我有一个计算机相关的问题，请用中文回答，什么是 应用软件开发,"应用软件开发指的是利用计算机编程技术和工具，设计并实现能够满足用户具体需求的软件程序的过程。

常见的应用软件开发包括桌面应用开发（如办公软件、视频播放器）、移动应用开发（手机App）、Web应用开发（网站或在线服务）等。

应用软件开发一般包含需求分析、设计、编码实现、测试和部署维护几个阶段，开发人员使用不同的编程语言（如Java、Python、C++等）及开发平台完成项目。",1,baike,GPT4.5
2146,请问什么牌子的性能、质量比较好？ 数码相机问题？？？请问什么牌子的数码相机性能、质量比较好？ ,"目前数码相机中性能、质量口碑较好的品牌包括：

佳能（Canon）：整体性能优秀，适合人像、视频录制及日常拍摄。

尼康（Nikon）：以出色的画质和强大的对焦性能著称，适合风景、新闻摄影。

索尼（Sony）：在无反相机领域表现突出，具有良好的便携性和视频性能。

富士（Fujifilm）：以色彩表现著称，拍摄人文和日常生活场景表现出色。

松下（Panasonic）：以视频拍摄为特色，适合Vlog创作者。

建议根据具体的需求（如拍摄题材、预算和便携性）进行选择。",1,open_questions,GPT4.5
8828,怎样拒绝自己不喜欢的女孩子？,"怎样拒绝自己不喜欢的女孩子？

态度明确而礼貌，避免含糊不清，以免对方误解。

用温和的方式表达感激与尊重，例如：“谢谢你的喜欢，但我们可能不太合适。”

避免过多解释和辩解，以免造成更大的误会或伤害。

拒绝后适当保持距离，减少互动频率，让对方能顺利调整自己的情绪。",1,psychology,GPT4.5
2123,加点问题哪位大哥大姐知道天音怎么加点才最好啊　　　说一下哦 ,"如果是指游戏《诛仙》中天音寺的角色，通常有以下建议：

偏辅助治疗：主要加体质和灵气，提升生存力和治疗能力。

偏输出型：适当加力量或灵力，提高攻击伤害。

推荐主流方式是高体高防路线，适合副本与团队玩法。
",1,open_questions,GPT4.5
9566,总是不能下定决心走去婚姻，是不爱还是恐婚？?,"可能是恐婚：对婚姻中责任、束缚、未来的不确定性感到焦虑。

也可能是感情还未足够深厚，内心尚未确定对方是否适合长久共同生活。

建议你认真思考自己恐惧或犹豫的具体原因，如果无法自己理清，可以与伴侣或心理咨询师深入沟通，明确情绪来源再做决定。",1,psychology,GPT4.5
4044,全屋净水由哪几部分组成？国外和国内分别有哪些一线品牌？,"全屋净水一般由：

前置过滤器（初步过滤泥沙杂质）。

中央净水器（改善整体用水水质）。

软水机（去除水垢）。

末端直饮机或净水器（提供饮用水）。

国外一线品牌：

滨特尔（Pentair）、3M、怡口（EcoWater）、霍尼韦尔（Honeywell）。

国内知名品牌：

安吉尔、沁园、美的、小米。",1,open_questions,GPT4.5
4142,为什么广州叫羊城？,"广州叫“羊城”是源于一个古老的传说——五羊传说。据说在周朝时期，广州地区连年灾荒，百姓饥苦。一天，有五位神仙骑着五只颜色不同的羊，手持五谷来到广州，赐予当地人粮种，祝福这里永无饥荒。之后，神仙和五羊化为石像留在广州，人们为纪念这件事，就称广州为“羊城”。

这个故事流传千年，如今广州还有“五羊雕像”坐落在越秀山，是广州的标志性建筑之一。",1,open_questions,GPT4.5
3738,如何在短时间内提高逼格？,"提高“逼格”（气质和格调）其实是一种综合修养的速成优化，可以从以下几个方向下手：

语言精炼，知识点密度高： 多看 TED、经典文学、外刊精读等，言之有物最重要。

懂点“品味话题”： 电影（黑泽明、费里尼）、建筑（包豪斯）、酒（葡萄酒、威士忌）、音乐（爵士、古典）——挑一两个深入了解就行。

穿搭简约干净，质感好胜于标志大： 不一定名牌，但材质和剪裁要在线。

用词高级但不过火： 比如“不太行”可以换成“略显粗糙”或者“质感不够”，懂你意思吧？

社交语气稳、礼貌、带点从容自信： 不装，不怯，微笑多。

小贴士：逼格高的人不显山露水，但处处透着自信和沉淀。",1,open_questions,GPT4.5
9533,家里闹离婚，遇到事情心悸胸闷，是焦虑症吗？,"首先，抱抱你，家里有变故、关系紧张，本就会对人造成强烈的情绪冲击。

你说的“心悸胸闷”，是焦虑非常常见的身体反应。其他还可能包括失眠、胃口差、注意力难集中、总觉得有点“不对劲”。

这不代表你一定得了“焦虑症”，但你处于急性应激状态的可能性很大。建议你：

找朋友聊聊、写日记，把内心东西发泄出来。

尝试冥想、深呼吸、运动，都能有效减缓焦虑。

如果症状持续时间较长（超过两周）或严重干扰生活，建议及时找心理咨询师或医生评估。

你不是一个人，有很多人经历过、挺过去了，也变得更强了。你也可以。",1,psychology,GPT4.5
3200,电影《1942》中蒋鼎文对李培基说「饿死一个灾民，地方还是中国的；如果当兵的都饿死了，我们就会亡国」？对此，你怎么看？,"这句话来源于电影《一九四二》，反映的是当时极端条件下的国家与人之间的残酷抉择。

从现实角度来看，蒋鼎文这句话确实反映了当时政府的国家战略选择逻辑：优先保障军队，是为了保住“国家整体不亡”。但这句话也同时展现了那个时期中国官僚体系的冷漠、无能、以及对民众苦难的“习惯性忽略”。

从人文主义角度来看，这是对“民为邦本”最直接的背叛。一个国家如果不把自己的百姓当人看，那么它所谓的“国家”，只剩空壳。最终的历史也证明了：不管是政权还是军队，如果丧失了人民的支持，就算没亡于战场，也会亡于人心。

总结一句话：

这句话不是对与错的问题，而是“现实的无奈”和“道义的撕裂”的集中体现。是历史悲剧里让人无法回避的拷问。",1,open_questions,GPT4.5
5667,旧制第三高等学校是哪年改变名称的？,"旧制“第三高等学校”（简称“旧制三高”）是日本京都大学的前身。

成立于1886年（明治19年）。

在1949年，随着日本教育制度改革，旧制三高并入京都大学，成为其**教养学部（教养部）**的一部分。

所以从那一年起，第三高等学校的“名称”就不再作为独立机构使用了。
",1,nlpcc_dbqa,GPT4.5
9489,为什么我的几段感情都是以男友不忠而收场？?,"这类经历如果出现不止一次，确实会让人开始反思：“是不是我哪里有问题？”但你要知道，这并不一定是你的错。

可以从几个角度看看：

择偶模式的“重复陷阱”：

你可能不自觉地被某种类型吸引（比如外向、自信、暧昧感强），但这些人可能风险也高。

可以反思一下过去的男友有没有共性，比如：缺乏责任感、不愿公开关系、对异性界限模糊。

是否界限模糊，警觉性不够：

有些人一开始就有些“信号”，比如前任很多、不愿透明沟通，但你可能选择性忽略了。

自我价值感是否稳定：

若你内心其实害怕失去、担心不被爱，容易让步和忍耐，反而让对方无所顾忌。

不是说你要承担责任，而是说——**你有能力识别模式并打破它。**你值得被忠诚地爱。
",1,psychology,GPT4.5
9644,心情很容易受环境或者外界场景的影响，是心理疾病吗？,"这种状态在心理学中叫“高敏感人格（HSP）”特质的一种表现，不等同于心理疾病。

比如：

听到别人吵架就焦虑；

环境混乱、灯光刺眼就感到烦躁；

别人说句话没好气，你会内耗一整天。

如果它严重影响了生活、工作、人际，比如容易情绪失控、社交回避、过度内耗，那可能涉及焦虑障碍或情绪调节障碍，需要寻求专业帮助。

如果只是比较敏感，但还能调节，那你只是比一般人感知更细腻而已。这不坏，关键是学会保护自己的情绪边界。",1,psychology,GPT4.5
8418,遗嘱公证需要哪些材料？如果房产证不在自己身边可以做遗嘱公证吗？,"遗嘱公证的常规材料包括：

立遗嘱人的身份证、户口本；

房产证（或房产信息、产权证明）；

财产清单（如存款、车辆等）；

拟继承人的身份证信息；

公证处要求的遗嘱内容草稿或口述内容；

如有疾病，还需提供无精神障碍的医院诊断书（视情况而定）；

亲自到场，表达真实意愿。

如果房产证不在身边，不是完全不能做，但需要你能提供：

房产所在地址

权属证明材料复印件或电子版

公证员可能会要求你承诺真实性，或者调档查验证明。

 最好提前咨询当地公证处，他们有具体操作流程和所需材料清单。",1,law,GPT4.5
