id,question,answer,label,source
3763,什么是牛逼？大家都来探讨一下,谷神不死，是谓玄牝。 玄牝之门，是谓天地根。 绵绵若存，用之不勤。 选自老子道德经第六章玄牝之门，其实可以理解为牛逼的意思结合道德经的这句话，好像很牛逼的样子。 。。,0,open_questions
7732,"痔疮该怎样消肿的好 男，33岁，我的一个朋友得病多年,去年频发,大便带血,不能吃棘椒,喝酒我想知道痔疮的较佳治疗方法，请问；痔疮该怎样消肿的好",痔疮的再次发生和许多的因素有关系，往往是大便干燥，习惯性的便秘，饮食辛辣刺激大量喝啤酒，久坐等原因导致。 首先来说的话，要缓解消除痔疮的水肿可以用温盐水侵泡可以起些消肿的作用，同时口服许多消肿的药，比如说地奥司明片，如果这样救治都没效果，就要考虑手术摘除。,0,medicine
1993,F1赛车怎么分辨1号车手和2好车手? ,1、根据发动机进气口上摄影机的颜色判断：红色为1号车手，黑色为2号车手，黄绿色为试车手。 2、根据驾驶舱前面车身上的号码判断：号码小于13的1、3、5...等单数号为1号车手；号码大于13的14、16、18...等双数为1号车手。     前面有回答说“...外观完全相同”，那是在2002年以前的事。,0,open_questions
4411,如何写一手好看的英语？目的为应试，书写纸是单行的。自己写的总是整体看着很乱，潦草。,找本字帖照着练，多练练就好了，没诀窍没捷径。 下面加了我自己写的几种字体。 头一种是我平时的写法，为了快和清楚第二种是想表明，只要一个个字母写清楚了，还是可以看起来整齐的（我念大学时发现外教甚至有的老师写字母时是向左倒的，曾跟风了一阵儿，但真倒不过去，下面的例子可以看出来）第三种字体是我常见这里的朋友写字的方式，有个朋友每个i和j上的点，都写个圈，我挺喜欢的，就顺手学来了第四种是我当年照着字帖,0,open_questions
7881,甲状腺结节是属于甲亢还是甲状腺 无体检时发现,"甲状腺多发结节：1,甲状腺功能正常或减低者,可先试用小剂量甲状腺激素治疗,如经治疗后,结节更为明显,应考虑手术治疗.2,毒性甲状腺结节,在甲亢得到控制后,手术切除.甲状腺单个结节：1,热结节：伴有甲亢表现者,可考虑手术治疗.2,冷结节：①儿童或青年男性,尤其是过去有颈部放射治疗史或结节质硬,不活动,颈部可触及肿大的淋巴结者,应直接作手术治疗；②新近出现的结节,生长速度较快者,应考虑手术治疗.",0,medicine
9378,一厢情愿，该如何好好放下,注意力放在自己身上，发展兴趣爱好，让自己的单身生活过得富足精彩！ 拓展交往圈子，当你看到世界那么大，好多男生那么帅的时候，也许会有新的可能性……,0,psychology
9109,17岁，感觉什么都没有意义，活着很累？,内心不健康的人，看什么都认为是鸡汤。 再说你指望一次咨询40分钟时间就能彻底解决问题本身就是不现实的。 心理咨询是一个长期的过程。,0,psychology
3568,中国2022冬奥会为什么不选择在东北举办？相关问题：<ul><li>,说到底根本不是气温问题，就是中央就想在北京办，不想在东北办的问题。 你把北京挪到宋朝北京邯郸大名那个位置去，就依现在现任政府这尿性，冬奥会也还是北京办。 明确表态，反对北京申办这届冬奥。 评论里说我这是现行反政府的，欢迎你们点反对加没有帮助加举报，欢迎。 我写答案，从来就不是为了博取更多赞的。 这通威胁，对我没啥子用。 在这里先为列位看官打个预防针，我这人说话冲。 小清新，圣母之流就甭看了，我怕气住你。 北京,0,open_questions
8772,感觉别人看到了我的阴部，好痛苦好烦躁怎么办？,似乎你是故意露出来的，同时也愿意让别人看到，而之后的这种焦虑烦躁情绪也是你期待的。 你习惯总让自己处于这种不安的状态中吗？,0,psychology
8129,膝盖小腿酸痛 不知道为什么经常左脚膝盖会酸痛，有时小腿也会跟着酸。无缘无故的，过一会它又不痛了,病情分析：你好，根据你的描述你的情况可能是属于缺钙引起的症状。 指导意见：建议去医院化验血钙来确诊并对症治疗，平时多补充含蛋白质和钙质丰富的蔬菜和水果，每天保证两个小时的晒太阳和户外活动，必要时补充钙剂。 希望我的回复能帮助到你。,0,medicine
8749,“精战的十年”..求：如何战胜手淫？,"是我见过的描写""手淫困惑""最认真最仔细最有动力的帖子，为你的认真点赞，如果你愿意，或许我们可以约时间深入谈谈，祝好！",0,psychology
632,我有一个计算机相关的问题，请用中文回答，什么是 应用软件开发,应用软件开发是指使用程序语言C#、java、 c++、vb等高级语言编写，主要是用于商业、生活应用的软件的开发。  应用软件开发是指使用程序语言C#、 java 、 c++、vb等高级语言编写，主要是用于商业、生活应用的软件的开发。  应用软件它可以拓宽计算机系统的应用领域，放大硬件的功能。 其开发应用软件是为满足用户不同领域、不同问题的应用需求而提供的那部分软件。  JAVA方向:,0,baike
2146,请问什么牌子的性能、质量比较好？ 数码相机问题？？？请问什么牌子的数码相机性能、质量比较好？ ,个人认为：佳能，尼康是首先，其次是松下，柯达，理光也不错！ ~~~~~,0,open_questions
8828,怎样拒绝自己不喜欢的女孩子？,拒绝似乎对我们来说是件困难的事，我们总是在能满足的情况下尽量去满足别人提出的需求，不想因为自己伤害到别人。 但即便我们再尽力，也总有一些事是无法妥协的，比如面对一个不喜欢的人。 可以试试不带敌意的坚决的方式：我感谢你对我的喜欢和认可，但我不能自己跟你在一起，因为爱情是两个人的事，如果我不愿意却强求自己，即使在一起可能也不会是我们想象中美好的样子。,0,psychology
2123,加点问题哪位大哥大姐知道天音怎么加点才最好啊　　　说一下哦 ,你好请参考蓝色忧伤答案诛仙资料组飞机,0,open_questions
9566,总是不能下定决心走去婚姻，是不爱还是恐婚？?,可能带着创伤长大的你，当与他人建立关系的时候，会有各种各样的困惑的，这些困惑，也会在与亲密关系相处的时候，也带给对方各种困惑，这些困惑也往往会在不知不觉之中破坏掉彼此的关系。,0,psychology
4044,全屋净水由哪几部分组成？国外和国内分别有哪些一线品牌？,家用净水器怎么选择，什么样的设备是合格的 浅谈净水行业品牌乱象之阿克萨纳与阿夸莎娜 - 老囚的文章 - 问答社区专栏 全屋净水主要包含 前置过滤器，中央净水，中央软水，直饮设备 前置过滤器是德国人发明的，目前全球主要是三个国家普及，德国，奥地利（因为生产BWT），还有中国，其他国家基本不产也不用。 德国使用这个产品有其历史原因，主要是保护家里龙头水阀等。 德国也给其他国家代工前置过滤器。 先介绍下产品精度的含义，过,0,open_questions
4142,为什么广州叫羊城？,如果和大人解释，就说五羊传说 如果和小孩子解释，就说喜洋洋和灰太狼就是广州公司做的,0,open_questions
3738,如何在短时间内提高逼格？,为了更快的提升这个逼格，你只需要一个网站，为什么呢？  Amazon.com Online Shopping for Electronics， Apparel， Computers， Books， DVDs more 第零， 请搜索这个Amazon.com Matias Halfkeyboard USB Electronics ，要逼格对么？ 直接在搜索到的物品里面选最贵的就好。 第一，请搜索surface pro 3，要逼格对么？ 直接在搜索到的物品里面选最贵的就好。 第二，请搜索macbook pro， 要逼格对么？ 直接在搜索到的物品里面选最贵的就,0,open_questions
9533,家里闹离婚，遇到事情心悸胸闷，是焦虑症吗？,你自己的情况描述的不清楚，你的年龄，性别。 在婚姻当中的角色，结婚多少年，有孩子没，经济基础怎么样。 你这是躯体化，是用身体感觉不适对待社会困难处境的一种方式。,0,psychology
3200,电影《1942》中蒋鼎文对李培基说「饿死一个灾民，地方还是中国的；如果当兵的都饿死了，我们就会亡国」？对此，你怎么看？,先问是不是，再问为什么。 不然初高中作文中伪造的名人名言或者朋友圈男默女泪的名人名言是不是每个都得来解析一番？  就说蒋鼎文与李培基的评价上。 河南当地两个重要人物蒋鼎文与李培基在电影上的评价，与历史上真实人物完全相反。 某些人眼中的为民请命的好官李培基才是谎报灾情，河南饥荒的祸首相较而言蒋鼎文虽有因打仗而征粮的行为，但曾经如实上报灾情，并曾提倡战区军队减粮，比李培基厚道得多。 某些人拿着蒋鼎文从未说,0,open_questions
